id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
20500488,"Downtown Penthouse at the ""Le Soleil"" hotel",146353109,Moe,,Downtown,49.28457982833269,-123.11730502200989,Entire home/apt,165,1,5,2017-09-02,3.33,1,15
13914085,Yaletown is the place to be in Vancouver,82552476,Guillermo,,Downtown,49.27566043424851,-123.11833838765388,Private room,150,1,49,2017-09-11,3.31,1,165
15618032,COAL HARBOUR LIVING AT ITS FINEST,100693624,Johnson,,Downtown,49.289070210721356,-123.1248694272268,Entire home/apt,100,2,20,2017-09-19,1.79,1,202
16256639,"Beautiful Downtown ""Yaletown"" Brand-New Apt",31189071,Home Away From Home,,Downtown,49.274151204974736,-123.1152025782877,Entire home/apt,125,1,40,2017-09-29,7.45,3,59
3329579,New- 1 bdr Downtown Vancouver Apt,16809954,Jenniffer,,Downtown,49.27850054545689,-123.10820144537797,Entire home/apt,93,3,54,2017-10-01,3.27,2,37
20017004,Yaletown Condo with more than just a view,26563170,Chad,,Downtown,49.27898274421076,-123.11557790025915,Entire home/apt,401,4,1,2017-09-05,0.94,1,0
6065687,Beautiful Heritage Loft,31484906,Kevin,,Downtown,49.275641788868036,-123.12304310423622,Entire home/apt,199,5,7,2017-07-09,0.25,1,89
13864453,Modern Luxury Condo/Waterfront Views/Free parking,81950318,Chris & Sonia,,Downtown,49.2755445060782,-123.10194520190116,Entire home/apt,220,7,0,,,1,0
18107880,Studio Apartment in the Heart of the City!,124729769,Elisha,,Downtown,49.28183853715319,-123.12335355176211,Entire home/apt,125,1,38,2017-10-02,6.44,6,76
16797147,Amazing 35th floor DOWNTOWN condo - FREE PARKING!,22825096,Ben,,Downtown,49.28131766695186,-123.11836665688594,Entire home/apt,289,2,10,2017-08-12,1.16,1,0
15636385,1 Bd in Heart of Downtown! Pool/Gym/FREE Parking!,72797020,Linh,,Downtown,49.27880624376582,-123.12014348678494,Entire home/apt,120,2,45,2017-07-31,4.12,1,0
19156416,Vancouber dream house,124163622,종석,,Downtown,49.275701415959176,-123.12902485401116,Entire home/apt,350,1,1,2017-06-19,0.27,1,0
19926456,Yaletown 2 bdrm Sub Penthouse w/ 500sf roof deck.,44711951,Lauren,,Downtown,49.2780174223881,-123.11772821983446,Entire home/apt,549,3,6,2017-10-02,3.00,1,176
15551929,"Private Downtown Apartment [Swim, Gym, Hot tub]",100101470,Jeremy,,Downtown,49.27810197541179,-123.12776049116022,Entire home/apt,83,2,11,2017-09-11,0.95,1,0
20745651,Fantastic Views of Coal Harbour + hot tub,55153385,Sam,,Downtown,49.28968490235641,-123.1214235173935,Entire home/apt,120,15,1,2017-09-18,1,2,33
16452970,Yaletown Luxury - Breathtaking Views,107923331,Alex,,Downtown,49.273538554396346,-123.1266754157335,Entire home/apt,484,3,44,2017-09-29,4.62,1,43
7870329,Stunning View/DT Core/Free Parking,1721044,Carolyn,,Downtown,49.27824621037696,-123.10790282454793,Entire home/apt,129,2,127,2017-09-20,4.87,3,245
12310455,Luxury Loft - Heart of DT Vancouver,66388727,Enrico,,Downtown,49.28113534453636,-123.11988564387903,Entire home/apt,389,2,0,,,1,0
15816590,NO Car Needed! Best! Walkable Location in DT VAN!,52172747,Andrea,,Downtown,49.277956769747284,-123.12963610100049,Entire home/apt,135,1,79,2017-09-27,7.52,1,13
20764581,Heart of Downtown,93255455,Slahadin,,Downtown,49.2799715726694,-123.12064254540606,Entire home/apt,250,1,2,2017-09-18,2,2,0
3200858,ELECTRIC AVE! Vancouver City Center,14986819,Sasha,,Downtown,49.28089527400762,-123.12464767800213,Entire home/apt,135,1,81,2017-09-19,2.10,1,337
20354922,CLEAN & CLASSY COAL HARBOUR,64269803,Laurel,,Downtown,49.29042539103418,-123.12647589483706,Entire home/apt,166,1,5,2017-09-08,2.68,3,76
19912553,Perfect 1 bedroom in heart of Downtown Vancouver,6334374,Johnny,,Downtown,49.27790785762525,-123.11584816151552,Entire home/apt,125,1,2,2017-07-30,0.83,1,0
11424428,Amazing View- Luxury Condo Sleeps 6,60005882,Sandy,,Downtown,49.279768554725905,-123.10700145316247,Entire home/apt,199,1,141,2017-09-27,7.33,2,141
20763364,"Vanc. 1 BR, slps 2 Great view Pool Gym Parking!",46543734,Maria,,Downtown,49.28075316024147,-123.12655931550104,Entire home/apt,207,1,1,2017-09-03,0.88,2,40
18879201,Pacific Rose Retreat - Modern condo DT Vancouver,131559576,Yuanzhe,,Downtown,49.27740927394326,-123.12946977001027,Entire home/apt,228,1,4,2017-09-27,1.43,1,356
19878612,Skyview Downtown Station 2bed2bath+Parking!,41069561,Dan,,Downtown,49.27869648772866,-123.10888251383508,Entire home/apt,451,1,10,2017-09-25,4.62,3,69
20746944,The cozy Guesthouse in Vancouver just for you,148424292,Lorraine,,Downtown,49.28223758272067,-123.11504194701793,Private room,280,2,0,,,6,364
13079211,Yaletown Modern,69996514,Sheila,,Downtown,49.275281223588046,-123.12019645695129,Private room,120,1,39,2017-10-01,2.95,2,357
20173488,Coal Harbour Vancouver Prime location,36560731,Commox,,Downtown,49.292875765464366,-123.12957577304569,Entire home/apt,563,1,0,,,1,0
14123805,Robson St. Prime Location. 1 BDRM+DEN + Parking,85159041,Tori,,Downtown,49.2819124410165,-123.12098615198963,Entire home/apt,200,5,12,2017-08-31,0.93,1,53
18793243,Stylish Apartment in Downtown Vancouver,29724379,Tom,,Downtown,49.28026773425698,-123.12429854038194,Entire home/apt,212,1,6,2017-09-24,1.86,1,0
5083804,Gorgeous View of The Mountains,19647442,Katie,,Downtown,49.27535286602936,-123.10257495487772,Entire home/apt,150,1,0,,,1,0
12391067,Chic Downtown Jr. 1 Bedroom,21783759,Viviena,,Downtown,49.281979213499376,-123.12365758157472,Entire home/apt,105,30,9,2017-09-25,0.56,4,233
3448674,Cozy and Classy Gastown Loft,7613678,Tammy,,Downtown,49.28578029828177,-123.10447174187931,Entire home/apt,166,2,38,2017-09-27,0.97,1,284
20304525,"Cozy, Clean and Beautiful Yaletown Bedroom",144634557,Chunny,,Downtown,49.27666511794377,-123.12238170898021,Private room,120,2,8,2017-10-01,4.80,1,352
6901820,Private Br in Yaletown/Downtown,36168579,Moe,,Downtown,49.27930123862227,-123.1184780754937,Private room,75,1,1,2015-06-21,0.04,1,0
18960902,New Large Luxury Yaletown 3BR Amazing Views,50774137,Vancouvers Best Superhost! RYAN,,Downtown,49.273451454387,-123.12824506290619,Entire home/apt,299,1,13,2017-09-21,3.20,9,3
21205502,Yaletown Loft,8479997,Nate,,Downtown,49.27543364196168,-123.12660370925344,Entire home/apt,125,7,0,,,1,16
19845627,Beautiful Yaletown 3BR/3BA,102862171,Grant,,Downtown,49.27486202078244,-123.12103626215452,Entire home/apt,451,2,3,2017-10-01,1.50,2,153
2895269,LUXURY Waterfront Townhouse on Seawall - REDUCED!,5998444,Erika,,Downtown,49.27546687315078,-123.13279040348161,Entire home/apt,295,3,17,2017-07-27,0.45,1,348
7246291,Trendy 1 Bedroom Yaletown Condo,37942961,Wendy,,Downtown,49.27482821042214,-123.12363536655288,Entire home/apt,120,3,41,2017-01-30,1.50,1,278
18010575,"Modern 2 Bed+ Downtown- Parking, View, Great Value",123820337,Dane,,Downtown,49.27728450245985,-123.11167354506476,Entire home/apt,227,2,30,2017-10-03,6.00,1,93
20566461,$99'' Vancouver downtown'' @heart.of.the.city  22,61171342,Jona,,Downtown,49.27987786204716,-123.12544225170053,Entire home/apt,120,1,11,2017-10-01,8.25,3,85
21218037,1 Bed + Den apartment Vancouver downtown,18428400,Sun,,Downtown,49.28128500443568,-123.12035282050056,Entire home/apt,129,1,0,,,1,79
16322992,Downtown Living at its finest (MM),57805323,Sergey,,Downtown,49.2804966277516,-123.11900899234257,Entire home/apt,501,1,2,2017-09-13,0.30,1,364
5174834,Cozy solarium (small room) in the heart of DT!,16136388,Roy,,Downtown,49.27973754105004,-123.12049496203694,Private room,80,1,63,2016-04-04,2.15,1,100
19812773,Private room in Downtown Vancouver (Yaletown),41775286,Kristen,,Downtown,49.27449221419603,-123.12652493110078,Private room,111,3,4,2017-09-29,4,1,139
9245019,"Heart of downtown,Cozy,Modern",9269498,Coleen Mary,,Downtown,49.280407726669715,-123.12562665810661,Entire home/apt,175,2,69,2017-09-17,3.02,2,309
13111653,A Place to Call Home,72693452,Alexis,,Downtown,49.28060151490232,-123.10778045620432,Entire home/apt,150,1,19,2017-09-10,1.15,1,34
15733039,SWANKY DOWNTOWN 2 BDRM + 2 BATH + 1 PARKING,11028797,Rick,,Downtown,49.28003559984897,-123.11686263944658,Entire home/apt,175,30,47,2017-10-01,4.41,1,70
20725,Downtown Lovely Clean and Comfy 3 bed /2 bath,78406,Tina,,Downtown,49.27593126314688,-123.11134308163187,Entire home/apt,133,3,105,2017-09-04,2.07,2,112
6835290,Luxurious Downtown Apartment,35811577,Spenser,,Downtown,49.27997194514063,-123.10743451205045,Entire home/apt,401,2,10,2017-09-04,0.36,1,0
17416720,Cozy Downtown Apartment,117706260,Gabby,,Downtown,49.2796339604592,-123.1204072817466,Shared room,75,1,4,2017-09-25,4,1,360
2346069,Downtown Vancouver Penthouse,812661,Andrew,,Downtown,49.27543833812773,-123.11480676418077,Entire home/apt,135,30,8,2017-06-30,0.18,1,219
15928392,1 Br with walking access to everywhere in the city,103357726,Jeremy,,Downtown,49.27805197288013,-123.12889928402099,Entire home/apt,85,1,9,2017-09-26,0.95,1,0
12028977,Spacious Private Bedroom,4492755,Ares,,Downtown,49.278942809342084,-123.11747046868275,Private room,69,1,37,2017-09-14,2.18,5,150
7621684,Beautiful Bright Downtown Studio,15438665,Andy,,Downtown,49.27852064116676,-123.12900871512004,Entire home/apt,75,3,2,2015-08-18,0.08,1,0
6425616,Bright + View + Designer = Amazing,228917,Justin,,Downtown,49.28099574669466,-123.10791759937986,Entire home/apt,300,1,106,2017-10-01,3.68,2,156
17075234,Entire One Bedroom Suite Downtown - With Parking,99778691,Jason,,Downtown,49.278627898730676,-123.10694314389265,Entire home/apt,155,1,59,2017-09-21,8.59,1,33
4568119,2BD/2BA Luxury Ocean-view - Gastown,23679968,Justin,,Downtown,49.28485307889468,-123.10856096455879,Entire home/apt,120,3,39,2017-08-10,1.16,1,99
6687782,Best View in Vancouver! 2Br&Parking,23548425,Colby,,Downtown,49.2745552242932,-123.10270384757284,Entire home/apt,150,15,8,2017-08-29,0.30,1,0
16829462,FABULOUS OCEAN/CITY VIEW - 2 BD APT IN DT,7796642,Katie,,Downtown,49.27650799313553,-123.13342584841773,Entire home/apt,250,2,5,2017-08-09,0.60,1,143
7146513,Downtown Heritage Apt + Parking,2818593,Jenn,,Downtown,49.278319427418474,-123.11688567877027,Entire home/apt,300,2,2,2016-08-21,0.07,1,0
19057656,"Convenient, Comfortable, and Stylish",103617576,Sara,,Downtown,49.27929837626444,-123.10901428502778,Entire home/apt,355,1,18,2017-09-30,5.63,1,89
8907941,Top of Vancouver Penthouse View 2BR,18429450,Kevin,,Downtown,49.27983200196529,-123.11582048063251,Entire home/apt,476,3,51,2017-09-29,2.15,3,338
4284924,Rosedale on Robson 2BR Suite w/view,317618,Edgar,,Downtown,49.27739010532152,-123.11661733416209,Entire home/apt,312,1,6,2015-08-16,0.17,13,0
14748615,Luxurious Condo In The Heart of Downtown,91917855,Matthew,,Downtown,49.2768957357762,-123.11497849446418,Entire home/apt,229,2,1,2017-07-01,0.08,1,309
4311981,Downtown Vancouver 1BR Ste Yaletown,317618,Edgar,,Downtown,49.277938433388954,-123.11471379849702,Entire home/apt,274,1,51,2017-09-24,1.42,13,336
6452439,Beautiful Yaletown Apt with Perks!,29468683,Paige,,Downtown,49.27476969681156,-123.11654470057655,Shared room,156,1,6,2015-07-16,0.21,1,0
13831080,1 Bedroom Downtown Luxury,21783759,Viviena,,Downtown,49.28015241018322,-123.11723408442528,Entire home/apt,135,60,1,2016-12-12,0.10,4,98
20365808,Central Downtown,93255455,Slahadin,,Downtown,49.28103473452636,-123.1231342914267,Entire home/apt,150,1,7,2017-09-23,4.67,2,0
20141894,温哥华市中心Coal Harbor无敌海景山景公寓,43976790,Yanni,,Downtown,49.289413049527575,-123.12675537057406,Private room,258,90,2,2017-08-25,0.97,2,173
14076823,PENTHOUSE LOFT WITH PRIVATE ROOFTOP - YALETOWN,84590401,Jordyn,,Downtown,49.27620458262988,-123.11458605566592,Entire home/apt,386,3,15,2017-09-23,1.02,1,317
20956377,Beautiful condo heart of downtown,150721527,Nevada,,Downtown,49.277983220660005,-123.11031905763824,Private room,150,1,1,2017-09-23,1,1,170
21041043,Amazing Location in Downtown Vancouver!,124729769,Elisha,,Downtown,49.276818175594364,-123.12781926558377,Entire home/apt,150,2,1,2017-09-28,1,6,1
6180736,Downtown Vancouver 2BR Suite Robson,317618,Edgar,,Downtown,49.279105107800326,-123.11676902725995,Entire home/apt,312,1,14,2017-08-18,0.48,13,41
19271551,Luxury 2 bedroom 2 bathroom apartment,25145831,Sarah,,Downtown,49.27867481886383,-123.11894012020898,Entire home/apt,240,1,10,2017-09-29,3.06,1,357
9867133,Yaletown Condo across from Seawall,50782139,Martha,,Downtown,49.27911993566209,-123.12043696138952,Entire home/apt,250,2,3,2017-07-25,0.84,1,0
4673399,Stanley Park + Coal Harbour,24175471,Mehran,,Downtown,49.28801412210407,-123.12660908676689,Entire home/apt,280,1,5,2017-08-14,2.17,1,3
15716168,Radiant 1 Bdrm + 1 Bath + 1 Parking,101513708,Hannah,,Downtown,49.27740113105158,-123.12469677428261,Entire home/apt,90,2,32,2017-09-30,2.87,1,12
282419,Premium Downtown Vancouver!,1178426,Mourad,,Downtown,49.282103312368115,-123.12295061177372,Private room,95,2,68,2017-10-05,1.19,1,218
14323525,Crosstown Solarium downtown,15535422,Anton,,Downtown,49.28008683448415,-123.10886520032759,Private room,45,3,3,2017-08-31,0.22,7,0
14651181,ROOM,90983646,Hannah,,Downtown,49.27764038222733,-123.11745588128922,Shared room,700,14,0,,,1,83
2526991,Peekaboo Water View in heart of Yaletown,8999638,Atmahira,,Downtown,49.27824183781748,-123.12129083507186,Entire home/apt,275,4,22,2017-08-21,0.52,1,206
11676856,"Executive 1 Bedroom Suite, The Centre of Downtown",61023666,Paul,,Downtown,49.28555934581649,-123.11453280239103,Entire home/apt,60,3,33,2017-08-27,1.78,2,222
1434232,1BR Apt in Downtown Vancouver,4168586,Jenia,,Downtown,49.27731442165291,-123.10792585503377,Entire home/apt,125,2,130,2017-09-22,2.58,1,260
20205314,Brandnew yaletown condo,10923271,Carrie,,Downtown,49.27531827737508,-123.13211294034056,Entire home/apt,199,3,0,,,3,339
20090600,Net.homie No.5 Downtown 2bed 2bath,48621877,George,,Downtown,49.28036048615108,-123.12646749853891,Entire home/apt,189,1,9,2017-09-20,4.09,4,245
8310498,Yaletown Condo 30Fl Water/Mtn Views,11294668,Curtis,,Downtown,49.27378310809764,-123.12594038646327,Entire home/apt,499,2,1,2016-06-26,0.06,1,363
12193495,"Downtown Clean,Quiet Apartment",65547968,Tina,,Downtown,49.28755305160651,-123.12569516803244,Entire home/apt,109,3,1,2016-04-22,0.06,1,0
9551877,Downtown 2-Level Chic Loft,49460686,Ira,,Downtown,49.276982024863344,-123.12322749761273,Entire home/apt,199,1,177,2017-09-27,7.75,1,321
216762,YALETOWN DOWNTOWN 2BR AT ITS FINEST!,31122,Shawn & Anna,,Downtown,49.27820675624967,-123.12155970696851,Entire home/apt,244,3,33,2017-09-03,0.48,6,158
216765,YALETOWN DT Brand New Sub Penthouse Condo,31122,Shawn & Anna,,Downtown,49.27626427130718,-123.12318314305746,Entire home/apt,244,4,3,2017-08-27,1.25,6,35
18430403,Cozy downtown suite beside parks & the seawall!,49892377,Kate,,Downtown,49.274714077433764,-123.12929465243853,Private room,140,1,11,2017-09-19,2.97,3,9
19675078,"Superhost! BEST VIEWS, Sub-Penthouse Room & Bath",2949659,Klay,,Downtown,49.27478098535545,-123.10209617389263,Private room,100,2,13,2017-09-17,5.49,4,135
5766747,Luxurious Condo in Trendy Yaletown,3619838,Warren,,Downtown,49.27608439100189,-123.12246908396341,Entire home/apt,375,21,11,2017-09-20,0.37,4,164
16354166,2BR 2BA & Office - Yaletown Suite,107092751,Mark,,Downtown,49.276631817653225,-123.12319519417004,Entire home/apt,109,2,26,2017-09-19,3.32,1,51
15633247,Modern Apt for Groups near the Convention Centre,100702458,Suji,,Downtown,49.28691470903924,-123.1230829713861,Entire home/apt,80,1,102,2017-10-02,9.03,1,81
11127660,Modern & bright space downtown,1013057,Jamielee,,Downtown,49.27693459524927,-123.11691429800824,Entire home/apt,80,2,8,2016-11-27,0.46,1,0
18287761,SubPenthouse with ocean and mountain views,2021201,Sheri,,Downtown,49.278913887010965,-123.10982101348192,Private room,128,2,4,2017-08-09,0.86,2,125
13994841,Central Downtown Modern Unit w/ Breathtaking Views,16190613,Ron,,Downtown,49.282650015347684,-123.11568422343665,Entire home/apt,179,2,49,2017-09-20,3.45,3,261
11993551,AMAZING DOWNTOWN 2BR+2BA SUITE WITH STUNNING VIEWS,63972929,Marcus,,Downtown,49.28174722690807,-123.11383708123093,Entire home/apt,90,2,79,2017-09-24,4.41,1,165
15649496,Cozy and convenient Yaletown 1 bedroom condo,34089007,David,,Downtown,49.27689984894253,-123.11822531353428,Entire home/apt,110,2,68,2017-10-02,6.05,1,95
20679420,1 Bedroom Penthouse in Yaletown,2625796,Eric,,Downtown,49.27455326498133,-123.12652938225753,Entire home/apt,229,6,0,,,1,0
13093588,Downtown Van - 1 Bedroom + Den + Parking (B1),23977001,Emma,,Downtown,49.27637985585498,-123.12413210108582,Entire home/apt,130,25,8,2017-09-13,0.76,6,263
15562880,Cozy unit with nice view of city + Parking,100224781,Peter,,Downtown,49.28109157816122,-123.11960271430176,Entire home/apt,98,7,38,2017-09-04,3.38,1,17
2722439,Beautiful One Bedroom in Heart of Downtown,813064,Slava,,Downtown,49.28028176205046,-123.12653421231401,Entire home/apt,135,2,190,2017-09-30,4.78,1,289
14371488,Comfy microunit in the middle of DT Vancouver!,64930323,Aldo,,Downtown,49.2851295079711,-123.11314093289936,Entire home/apt,58,1,103,2017-09-16,7.76,3,315
18008772,"Chic Yaletown, near the seawall",9009486,Almira,,Downtown,49.277377535172675,-123.12197804266552,Entire home/apt,100,2,0,,,1,0
13388463,NOT AVAILABLE,76128862,Luz Maria,,Downtown,49.275016454827735,-123.12058001010699,Private room,310,10,24,2017-05-10,1.51,1,89
21193158,Modern Downtown 1 br apt. Free Parking + Netflix,72899919,Vova,,Downtown,49.27735449059978,-123.12327982914884,Entire home/apt,59,3,0,,,4,43
6146714,"Yaletown, Vancouver - best location",16241798,David,,Downtown,49.277132187374995,-123.11651292495739,Entire home/apt,113,3,49,2017-02-24,1.69,1,36
2944104,Luxury Modern Apartment at Yaletown,7338933,Sadiq,,Downtown,49.2761035837848,-123.11707018480861,Entire home/apt,119,10,75,2017-09-27,1.86,3,332
18008702,"EXCEPTIONAL CITY CENTER SUITE, GREAT VIEWS",123799283,Jean,,Downtown,49.27989488208909,-123.12434273715094,Entire home/apt,88,2,27,2017-09-29,4.45,1,101
16406292,Best luxury condo in Vancouver,88118898,Jatinder,,Downtown,49.27837773622274,-123.10739661926674,Entire home/apt,339,2,28,2017-09-27,3.24,1,84
15537939,New Downtown Prime Location 1BD+1BA,31090460,Dean,,Downtown,49.279473394921546,-123.11577256392012,Entire home/apt,125,4,16,2017-09-10,1.40,2,157
17386079,Beautiful 2 bedroom/2 bathroom,117524316,Jay,,Downtown,49.28168377027316,-123.11972669791331,Entire home/apt,300,1,18,2017-09-24,2.63,1,161
14207564,Private Bedroom in Yaletown with Ocean View,20626260,Erica,,Downtown,49.275968600060146,-123.12701187803549,Private room,133,2,7,2017-07-07,0.52,1,319
21219921,LOCATION! LOCATION! LOCATION!,153308679,Thomas,,Downtown,49.278581981254106,-123.12758503048988,Entire home/apt,170,1,0,,,1,77
14551598,In the heart of Yaletown! Mdrn 1BR/1BTH Highrise.,27921156,Kristina,,Downtown,49.274743681933984,-123.11663765097548,Entire home/apt,200,4,4,2017-08-06,0.29,1,0
20761129,BEST DEAL for Condo in PRIME Yaletown Location!,148235773,Tk,,Downtown,49.279078749811866,-123.12106526580908,Entire home/apt,200,2,8,2017-09-25,7.27,1,158
13699573,Cozy 1 Bedroom w/ Patio and Parking,10355717,Thomas,,Downtown,49.278991172845764,-123.10645232734093,Entire home/apt,168,3,17,2017-09-18,1.35,5,336
18277128,"Ocean view apartment, private bedroom and washroom",126374644,Andy,,Downtown,49.28595044698299,-123.1207113352908,Private room,80,1,16,2017-08-27,2.82,1,0
